molecule,smiles,target_affinity,antitarget_affinity,weighted_score
4A6F83A0F0A6A86C_CCC9C72A99F1A26F_1031_UN,[N]5(C1=C(C#N)C=N[N]1C2=NC(=CS2)C3=CC4=C(C=C3)OCO4)C6=C(C(=C5C)C(OCC)=O)CCC6,6.391023635864258,7.59380567073822,0.6956693828105927
83CF55F6C6DF11E8_55C4AC2A5DCCC424_6026_UN,[S](=O)(=O)(C1=CC2=C(C=C1)C3=C(C2)C=CC=C3)N(C5CCC4=C(C=N[N]4C(C)C)C5)C6CCC7=C(C6)C=N[N]7C(C)C,6.460712432861328,7.686769604682922,0.6956352293491364
244ACBD3105FC824_1E3F293649A5ED3A_6029_UN,N(C1=C[N](N=C1)CC2=CC=C(C=C2)C#N)[S](C4=CC(=C3C=N[NH]C3=C4)[N](=O)=O)(=O)=O,5.9339375495910645,6.984455227851868,0.6955961287021637
11244486348495F2_18C7757DA92C8092_6029_UN,CC2=C(C=C1C(CCOC1=C2)N(C3CC3)[S](C4=C(C)N=C(S4)[S](=O)(=O)OC5=C(C(=C(C(=C5F)F)F)F)F)(=O)=O)C,6.413952827453613,7.624751329421997,0.6953893303871155
FC98F8E6FBC4E219_A7C7E719AE049208_6029_UN,OC1=C(C=CC(=C1)C2CN(CCC2)[S](C3=C(C)N=C(S3)[S](=O)(=O)OC4=C(C(=C(C(=C4F)F)F)F)F)(=O)=O)F,6.330786228179932,7.513866424560547,0.6953864097595215
717D7896CBD01A36_6726278FF4348B75_6038_DP,N2CC1CCC(NC(CCCCCCCC=CCCCCCCCC)=O)C1C2,6.098503112792969,7.204192519187927,0.6953587234020233
E6E6005C56DDFA23_ECA4ECF186EB0DBE_6038_UN,CCCCC(CC)COC(=O)C1(CCOCC1)[S](=O)(=O)C2=CC=CC=C2,5.838950157165527,6.858408212661743,0.69514399766922
40E9E56799A3995B_F370BA55B61C8F6E_6041_UN,CC1=C(C2=C(S1)N=C(N=C2NC5CCC3=C(C=NC(=N3)C4=CC=CC=C4)C5)C6CC6)C,6.355418682098389,7.547217965126038,0.6950052082538605
E91CD2E16CF5B598_3C4E42B86350F410_6039_UN,COC1(CC(COCCOCCOCCO[Si](C(C)(C)C)(C)C)C1)OC,5.114765167236328,5.893049120903015,0.6949783265590668
612B6BF910476333_71BAC94D051B755F_6038_UN,O(C1CCCN(C1)C2=NC=CC(=C2)C#N)C(C3=CC(=C(C(C)(C)C)S3)[S](=O)(=O)Cl)=O,6.262717247009277,7.423688292503357,0.6949510276317596
0AFFD946B325C6B3_AB4CA5DC1393D507_6043_UN,C2(=NN=C(C1CC1)[N]2C3CC3)N([S](C4=C(F)C=CC=C4F)(=O)=O)CCOC5=C(C=C(C=N5)C(F)(F)F)Cl,6.378678321838379,7.578556537628174,0.6947609186172485
655A409589572EFF_8939BA43B2AC140B_6031_UN,O(C(=O)CC1=CC(=CC=C1)C(F)(F)F)CC(CC)NC2CCC(CC2)C(C)(C)C,5.993340492248535,7.064801573753357,0.6947393119335175
564213F7CD35A756_23ABF422F44C48CF_6041_UN,C2(=C1C=CC=CC1=C(N=N2)C3=CC=CS3)N[C@@H]8CCCN(C4=NC5=C([N]4CC#CC)C(N(C(N5C)=O)CC6=NC7=C(C(=N6)C)C=CC=C7)=O)C8,6.251944541931152,7.4096962213516235,0.6946723759174347
547C444B67B2AB5E_1622A75F9A7725AC_6035_UN,COCCOCCOCCOCCCOC1=CC(=NC(=N1)N2CC(CC2)N)COC,5.539427280426025,6.459748029708862,0.6946162581443787
13A532912F487D5B_C55C964475BB8979_6029_UN,CC1C(CCN1[S](C3=C(F)C=C2C(=NC(=NC2=C3F)Cl)Cl)(=O)=O)C4=CC(=C(C=C4)F)F,6.437070846557617,7.656623721122742,0.6946030557155609
B626754C1C19E36E_4DF60DF88EACB267_6026_UN,COC(=O)C1=C(C=CC=C1F)[S](=O)(=O)NC2CCN(C2)C3=C(C=C(C=N3)C(F)(F)F)Cl,6.247880458831787,7.404683589935303,0.6943677663803101
6C33F71D3A48B8E5_A93F248180A32EB8_6041_UN,C1(=C(C=CC=C1)CCCC#N)NC3=CC2=C(N=C([S](CC)(=O)=O)S2)C=C3,5.729105472564697,6.7130982875823975,0.6942817568778992
72AE75678D3BE469_C1B5A24B1BD55023_6041_UN,CC(C)C1=N[NH]C2=C1C(=CN=C2)NC4CCC3=NC(=C[N]3C4)C5=C(C=C(C=C5)F)F,6.351150035858154,7.542518854141235,0.6942608952522278
AB51A5B0EB269A49_418666232D1035C5_6031_UN,C[P](=O)(C)CCC1=NC(=CS1)C(=O)OCCCCCCCC(OCC)=O,5.221813678741455,6.036761403083801,0.6942426264286041
CEFB16C53F87D94C_685933457994537D_6029_UN,C[N]3C=C(N[S](C1=C(Cl)C=C(C=C1)C2(CCC2)C#N)(=O)=O)C(=N3)C4=CC=NC=C4,6.023370742797852,7.105722188949585,0.6940791010856628
03F88241D0A0C193_C76D4B903735BB6C_6038_UN,CCCCCCC(C)NC(=O)C1(CCOCC1)[S](=O)(=O)C2=CC=CC=C2,5.918877124786377,6.9666255712509155,0.6939079463481903
3187B7491F3A6D86_E1D1FCBDE3B144FC_6031_UN,CCC2=N[N](C1CC[S](=O)(=O)C1)C(=C2C(=O)OCC3=CC(=C(OC)C=C3)B(O)O)Cl,6.18277645111084,7.318558692932129,0.6938574314117432
152AE444A9B1B199_F69C104089A7FC6F_6039_UN,O(C1=CC=C(C=C1)C2=CC=C(C=C2)C(F)(F)F)CC(NC3=C(C4=C(S3)C(C)(C)CC(=C4)C=CC5=C(C)C=CS5)C#N)=O,6.244011878967285,7.400261640548706,0.6938156485557556
FDBDBB71AA66109E_023FB2829F2C5B89_6031_UN,CC1CCNC2=C1C=C(C=C2C(=O)OCC(C)NC3CCCC3[S](=O)(=O)C)C,6.300577163696289,7.475755929946899,0.6937602162361145
48B1470990EA25B2_60F982CE0B481926_6038_UN,C[N]1C=CN=C1C(NC(C5=CC=C(C4=NC3=C(C2=C(CC(CC)CC2)S3)C(N4)=O)C=C5)=O)C6=CC(=C(C=C6)F)F,6.407809734344482,7.618822813034058,0.6936926245689392
8BCD0D03802611E2_0B334FBDF37BFE82_6038_UN,CN1CCN(CC1)C2=NC(=C(C=C2)NC(=O)C3=CC(=CC(=C3)N[S](=O)(=O)C4=CC=C(C=C4)F)N[S](=O)(=O)C5=CC=C(C=C5)F)C,6.006504058837891,7.083884835243225,0.6935904324054718
E9CB95E7405D4743_0038434691F4E38D_6039_UN,CC1=C(C=C(C(=C1)OCC(N4C(C3CCCC(=CC2=CC=C(F)C=C2)C3=N4)C5=CC=C(C=C5)F)=O)C(C)(C)C)F,6.290829658508301,7.463081359863281,0.6935186386108398
C61C41151DF6D4B2_80FDB64D3D76A46C_6026_UN,[S](=O)(=O)(C1=CSC(=N1)C2=CC=CC=C2)N(C4CCC3=C(C=N[N]3C(C)C)C4)C5CCC6=C(C5)C=N[N]6C(C)C,6.50954532623291,7.754727125167847,0.6934999823570251
AA4C946F90935AD1_1D9ECF7E59445F4C_6041_UN,CC1CCC2=C(C1)SC3=C2C(=NC(=N3)C)NC(C)C4=C(C=NC=C4F)F,6.297310829162598,7.471780896186829,0.6934751570224762
993A37675869124E_751280891B8A14B2_6041_UN,CC1=CC2=C(C(=C1)C)N=CC(=C2N[C@@H]7CCCN(C3=NC4=C([N]3CC#CC)C(N(C(N4C)=O)CC5=NC6=C(C(=N5)C)C=CC=C6)=O)C7)C#N,6.387616157531738,7.592211127281189,0.6934578120708466
96E8E12F37C389C4_43F93F6711D86359_6041_UN,CCC1=NC(=NC(=C1)NC3CCC2=NC(=C[N]2C3)C4=C(C=C(C=C4)F)F)CC,6.25349235534668,7.4136881828308105,0.6932262182235718
15AA2398B029EF38_6FDF43D8170A0527_6029_DP,N(C2=C[N]1C(=CN=C1)C=C2)[S](C4=CN=C(N(C)C3CCNCC3)C=N4)(=O)=O,5.859516143798828,6.8884114027023315,0.6932075917720795
60FEBD2F341ECEAA_457CB5A88839CDF5_6028_UN,C1CC1N(C2CN3CCC2CC3)[S](C6=NN=C(C5=CC4=C(CCC(CC)C4)S5)[N]6C)(=O)=O,6.367373943328857,7.565562844276428,0.6932018101215363
992A2131F1F07931_BEF5B9068E1EB9F1_6026_UN,[S](=O)(=O)(C1=CC=N[N]1CC2CCC2)NCCCCCCCCCCCCCCCCCC,5.959545612335205,7.021825432777405,0.6931765377521515
35CCE46AFFFDD20E_7B6CC7E2175566FC_6029_UN,CC1(C(CCN1[S](C2=C(C)N=C(S2)[S](=O)(=O)OC3=C(C(=C(C(=C3F)F)F)F)F)(=O)=O)C4=C(C=CC=C4)Cl)C,6.401716232299805,7.611388325691223,0.6931749880313873
8296ACBE75B2C64E_B8E1BE645763A56D_6026_UN,FC1=C(C(=NC=C1)F)[S](=O)(=O)N[C@@H](CC(=O)N3CC[N]2C(=NN=C2C3)C(F)(F)F)CC4=C(C=C(C(=C4)F)F)F,6.2959747314453125,7.470411062240601,0.6931664347648621
DD5DF857516D33E0_37299D6EB9FA317F_6038_UN,O(CCOCCOCCOCC#C)C(C1(CC(OCC)(C1)OCC)C)=O,5.129312515258789,5.9149006605148315,0.6931370198726654
B664F608B850A788_D44BA6194212C31C_6038_UN,COC(=O)C1=C(C=C(C(=C1)C(=O)OC)NC(=O)C2=N[N](C3=C2CCC3)C4=CC(=C(C=C4)F)F)C,6.2667646408081055,7.431665897369385,0.6930152177810669
7537E46E3918EC4A_A1A8DD6EF9D4F1FC_6029_UN,CC1(C(CCN1[S](C2=C(C)N=C(S2)[S](=O)(=O)OC3=C(C(=C(C(=C3F)F)F)F)F)(=O)=O)C4=CC=C(C=C4)C(F)(F)F)C,6.388494491577148,7.593983769416809,0.6930066645145416
ABB82598416259D1_202426EA75B1493A_7019_UN,CC1=CC=C(S1)C2=CSC3=C2C(NC(=N3)C=CC4=CC(=CS4)B(O)O)=O,6.469022274017334,7.701436758041382,0.6929447054862976
9DE6092E9F449CCE_93C2ED692953B24E_6029_UN,COC1CC(CCC1)OC2CN(CC2)[S](C3=CSC(=C3)C4=CC(=NC(=N4)Cl)Cl)(=O)=O,6.423704147338867,7.641262054443359,0.6927576065063477
ACCF07795F3B5E68_52AB9B93563600B2_6028_UN,CN(N[S](C1=NN=C([N]1C2=CC(=C(F)C=C2)Cl)C3=C(C=C(C=C3)Cl)Cl)(=O)=O)C4=NC=CC=C4,5.981388568878174,7.051534533500671,0.6927376687526703
ECCDB4A452A46A5F_9053D104F96E03FC_6031_UN,O(C(=O)C1COCCN1C(=O)OCC3C2=C(C=CC=C2)C4=C3C=CC=C4)CCCCCCCCCCCCCCCC,5.777721405029297,6.780317783355713,0.6924830675125122
2FA4076246E6B372_764B226765012A76_6038_UN,COC1(CC(CNC(CN(C(OCC)=O)C)=O)(C1)C(=O)OC(C)C)OC,5.206218719482422,6.0183345079422,0.6924678385257721
BCD6BDD0DA5FB548_AD94FC44ED40DB77_6035_UN,COC(=O)C(OC1=CC(=NC(=N1)N2CC(CC2)N)C(C)C)C3=CC(=CC=C3)C(F)(F)F,6.241308212280273,7.398490071296692,0.6924406588077545
16C26BA149F2565A_0306FEBCDA4CC2ED_6029_UN,N(C1=CN=C(N=C1)C2CC2)[S](C3=C(C)N=C(S3)[S](=O)(=O)OC4=C(C(=C(C(=C4F)F)F)F)F)(=O)=O,6.3368377685546875,7.5261558294296265,0.6922208964824677
8CC3E0C0788DAC07_A0D55CB4F0111E12_6031_UN,O(C(=O)C1C[C@H]2[C@@H](C1)C2(F)F)CC3=C([S](C)(=O)=O)C=CC=C3OCC(F)(F)F,6.102545738220215,7.2138142585754395,0.6921850442886353
65E0957378B67155_E2DFF39B8D33772F_6039_UN,CC[C@@]4(OCC1=NC2=C(C(N1)=O)SC(=C2)C3=CC=C(F)C=C3)C(=O)OCC8=C4C=C7C6=C(C=C5C=CC=CC5=N6)CN7C8=O,6.364856243133545,7.563568472862244,0.6921798884868622
7E00C432CFACFA4E_8499E3F41F48FD7F_6026_UN,[S](=O)(=O)(C1=CN=C(S1)C2=CC=CC=C2)N(C4CCC3=C(C=N[N]3C(C)C)C4)C5CCC6=C(C5)C=N[N]6C(C)C,6.511544227600098,7.759190201759338,0.6921515762805939
53D85725B3789A9D_AA9A09EA66130599_6026_UN,[S](=O)(=O)(C1=C(C=NS1)Br)N[S](CCOCCOCCOCCCC)(=O)=O,5.330878257751465,6.185071349143982,0.6920747458934784
B201971450918B5E_09CCF5DCDA840797_6026_UN,CC(C)(C)C4=NC1=C(C=C(C=C1)[S](=O)(=O)NC2=C(C=C3C(=C2)CCC3)[S](=O)(=O)O)S4,5.918410301208496,6.968595266342163,0.6919638514518738
BD45DF95232AF7E1_627DBBECC40CAF0C_6038_UN,CC(C)OC(=O)C(C)(C)CCOC(=O)CCC1CCC(O1)C2OCCO2,5.059581279754639,5.823743462562561,0.6917736828327179
FC9288B8160C13F0_BB21BDA18DBB5BDE_6038_UN,C[S](=O)(=O)CC1=C(C=C(C=C1)F)CNC(=O)[C@H]2[C@@H](CN(C2)C3CCOCC3)C4=C(C=C(C=C4)F)F,6.244460105895996,7.403631091117859,0.6917367875576019
56B26D4963F753E6_485F801F54E0FC1F_6038_UN,O(C1CCCN(C1)C2=NC=CC(=C2)C#N)C(CCCCCCCCCCCCCCCCC)=O,6.048251152038574,7.142107129096985,0.6916708052158356
A96DCC538AA4FDC7_DC280929821B4043_6026_UN,FC1=C(C=CC(=N1)C(F)(F)F)[S](=O)(=O)N(C3CCC2=C(C=N[N]2C(C)C)C3)C4CCC5=C(C4)C=N[N]5C(C)C,6.491246223449707,7.7328208684921265,0.6916305720806122
3C5B215F5FF22604_10415658CFE1D68F_6026_UN,CC1=C(C(=CC=C1)C#N)[S](=O)(=O)N(C3CCC2=C(C=N[N]2C(C)C)C3)C4CCC5=C(C4)C=N[N]5C(C)C,6.492386817932129,7.734474420547485,0.6915310025215149
ACA2964181E8AAB7_433540ACCB7E3093_6026_UN,CC1=C(N=C(S1)Br)[S](=O)(=O)N[S](CCOCCOCCOCCCC)(=O)=O,5.3017425537109375,6.1470787525177,0.6914334893226624
B115E89427C01405_94928FD65091E0EA_6038_UN,CC(NC(C2=C1C=CC=CC1=NC3=C2CC(CC3=CC4=CC=C(OC)C=C4)C(C)(C)C)=O)C5=C(N=C(S5)C6=C(C=CC=C6)F)C,6.4000983238220215,7.611631155014038,0.6913749575614929
83697D6EC8493136_4144B541958D55A2_6029_UN,N(C(CC(=O)N2CC1=NN=C([N]1CC2)C(F)(F)F)CC3=C(C=C(C(=C3)F)F)F)[S](C5=C(F)C=C4C(=CC(=NC4=C5F)Cl)Cl)(=O)=O,6.480025768280029,7.718484163284302,0.691162645816803
7F106DC314715E9D_A85F5DFB12ED6E71_6041_UN,CC1CCC2=C(C1)SC3=C2C(=NC(=N3)CN4CCOCC4)NC(C)C5=NC(=CS5)C6=CC=C(C=C6)C#N,6.463220596313477,7.696151494979858,0.6911069750785828
11F461B3B519FBCC_5F8A28EF5DE3DF48_6028_UN,CC1=NOC(=N1)C2N(CCOC2)C3CN(C3)[S](C4=NN=C(O4)C67CC5CC(CC(C5)C6)C7)(=O)=O,6.323869228363037,7.510578036308289,0.6909357011318207
E663F61ECFD6E855_1BD322D090F766D1_6029_UN,O=C3C1=C(C=CC=C1)C2=N[N](C4=C2C3=CC=C4)[S](C5=CC=C(B(O)O)C=C5)(=O)=O,5.791419506072998,6.800729274749756,0.6908725500106812
67D36E0E9A87C975_CA1DD3B3B4333C00_6028_UN,CC2=N[N]1C=C(Br)C=NC1=C2[S](=O)(=O)N[S](C5=NN=C(C4=CC3=C(CCC(CC)C3)S4)[N]5C)(=O)=O,6.341063976287842,7.533600807189941,0.6908633708953857
C26AB99D97B6AA70_793FDF641548F437_6034_UN,CC1=CC=C(C=C1)[N]2N=CC3=C2N=CN(C3=O)CC4CCCCC4C(F)(F)F,5.712571144104004,6.6956716775894165,0.6908173859119415
469C8B2915E1B302_F36E21F61A700BE6_6038_UN,CC4=NN=C5CCC(CNC(=O)C#CC23CC1CC(CC(C1)C2)C3)C[N]45,6.23424768447876,7.3916319608688354,0.6905237138271332
EE08CB7F87A9B471_4B88B5A220BB44F9_6031_DP,CC1=N[N](C(=C1C(=O)OCC[C@@H]2CCNC[C@@H]2C=C)C(F)(F)F)C3=C(C=C(C=N3)C(F)(F)F)Cl,6.391767501831055,7.601883411407471,0.6903549432754517
275698B017125622_0B589CCA8ED02098_6026_UN,CC1=C(C=C(C=C1)C(C)(C)C)[S](=O)(=O)N(C3CCC2=C(C=N[N]2C(C)C)C3)C4CCC5=C(C4)C=N[N]5C(C)C,6.495577812194824,7.740321755409241,0.6903364956378937
CD5AFBBFE19A7D53_1411C9E8C940CB58_6038_UN,N(C1=C(C(=C(C=C1)F)I)F)C(C2CC4=C(CN2[S](C3=C(C(=CC(=C3C)C)C)C)(=O)=O)C=CC=C4)=O,6.33018684387207,7.51983118057251,0.690313458442688
289004F49ECF80ED_F9C2B5449153F7F7_6041_UN,FC1=CC2=C(C(=C1)F)C(=C(C#N)C=N2)NC3=C(C=CC(=C3)N(C)C)C#N,6.153107643127441,7.283899188041687,0.6901832520961761
F6D07E1F673214D3_2C96E054FB94010B_6026_UN,C[S](=O)(=O)C1=CC(=C(C=C1)F)[S](=O)(=O)N(C3=C(OC2=CC=CC(=C2)I)C=CC=C3)[S](=O)(=O)C4=CC5=C(C=C4)C=CC=C5,5.573928356170654,6.511779546737671,0.6900936961174011
FD85F03E0C7BE720_AF79C61E11D7DA13_6026_UN,C[N]1C=C(C(=N1)C2CCOCC2)[S](=O)(=O)NC3=C(C)N=C(C(=C3C)C#N)Cl,6.446287631988525,7.675378322601318,0.6897538900375366
409FEF1E3FA4689C_CF7F783C258FDD1A_6038_UN,O(C1=C(C(=CC=C1)F)C#N)C(C3=C2C=CC=CC2=NC4=C3CC(CC4=CC5=CC(=C(C(=C5)OC)OC)OC)C(C)(C)C)=O,6.277029991149902,7.4497398138046265,0.6897251307964325
E8A076249B7AB63B_D3548072940A2F6B_6026_UN,CCC[N]1C=NC(=C1)[S](=O)(=O)N([S](C(F)(F)F)(=O)=O)[S](=O)(=O)C(F)(F)F,5.392086029052734,6.270245790481567,0.6894016861915588
5942728625B23BC6_0D14705E1A11D484_6039_UN,O(CC1=NC=C[N]1CC(F)(F)F)CC(C2=CC3=C(C=C2)CN(C(C(F)(F)F)=O)CC3)=O,5.9735565185546875,7.045606255531311,0.6893518269062042
43CAAC6412477581_C4883995D21B5275_6026_UN,CC1=C(C(=CC(=C1)C(C)(C)C)C)[S](=O)(=O)N(C3CCC2=C(C=N[N]2C(C)C)C3)C4CCC5=C(C4)C=N[N]5C(C)C,6.512112140655518,7.763801574707031,0.6892609596252441
CD87A800A7F6F626_62F8797CCA2B74FB_6026_UN,CC1=C(C=C(C=N1)[S](=O)(=O)N(C3CCC2=C(C=N[N]2C(C)C)C3)C4CCC5=C(C4)C=N[N]5C(C)C)C#N,6.534736156463623,7.7940109968185425,0.6892279088497162
585B0A8C52046FC2_03A2929FADD31258_6029_UN,CC1CN(CCN1[S](C2=C(C)N=C(S2)[S](=O)(=O)OC3=C(C(=C(C(=C3F)F)F)F)F)(=O)=O)C4=CC(=C(C=C4)Cl)F,6.411133766174316,7.629390001296997,0.6890912652015686
1BF41AD8F66AEE1B_435AEEA80D031F7F_6038_UN,CC1=NN=C(C=C1)N8CCC2=C(C=CC=C2NC(C3=CN(CC)C4=C(C3=O)C=C(C(=C4)N5CCN(CC5)[S](=O)(=O)C6=CC7=C(C=C6)OCCO7)F)=O)C8,6.190003871917725,7.33464503288269,0.6890200972557068
A55EF267F68421BD_9C2EE7D8B212739E_6028_UN,CC1=C(C=C(C(=C1)C(C#N)C2=CC=C(C=C2)Cl)Cl)N[S](C5=NN=C(C4=CC3=C(CCC(CC)C3)S4)[N]5C)(=O)=O,6.338210582733154,7.532322883605957,0.6889684200286865
4EAFB2C565FCBE2C_9A3BCAC87FFEF27C_6029_UN,N(C3CCC2=NC1=C(CCCC1)[N]2C3)[S](C5=CC=C(C4=NC(=CS4)C(O)=O)S5)(=O)=O,6.3786396980285645,7.586280345916748,0.6889294385910034
8197C95154E8EC1D_D34E309C4D947164_2201_UN,FC1(F)CC2CC1C3=C(C4=C(N=C23)C5=C(O4)C=CC=C5)C6=CC=CC=C6,5.666348934173584,6.636628031730652,0.6888779103755951
57BBECB43A81059E_8D0B4CD5FB6A566A_6038_DP,N1C[C@@H](NC(CCCCCCCC=CCC=CCCCCC)=O)[C@@H](F)C1,5.710027694702148,6.694936394691467,0.688825398683548
051BF5DAC6132307_0888CB85B32D896A_6041_UN,CC1=CC2=C(C(=C1)C)N=CC(=C2NC5=C(C3=NN=N[N]3[C@@H]4C[C@H]4C)C=CC=C5C)C#N,6.465260028839111,7.702040314674377,0.6887297928333282
B546641C34C9B799_8E3F68D2F92ACFA8_6031_UN,CCC2=N[N](C1CC[S](=O)(=O)C1)C(=C2C(=O)OCCOCCOCCO[Si](C(C)(C)C)(C)C)Cl,5.978017807006836,7.052466154098511,0.6886681914329529
5B4F10A9EA4E63AE_E2DAB68182A1CE92_7022_UN,C1(=CSC=C1C(F)F)NC2=C(C#N)C=N[N]2C3=NC(=CS3)C4=CC5=C(C=C4)OCO5,6.313247203826904,7.499601364135742,0.6885461807250977
D4AF73141C54D427_991441B0A1D9A21D_6026_UN,CC2=N[N]1C=C(C=NC1=C2Cl)[S](=O)(=O)NC3CCCC4=C3C=N[N]4C(C)(C)C,6.32537317276001,7.515944719314575,0.6884146332740784
7790E6F4615F8E62_E7B3DFC1F745001D_6038_UN,CC1=C(C(NC(=N1)N2CC(CC2)NC(=O)C3CCN(CC3)[S](=O)(=O)C4=C(C=C(C=C4)F)F)=O)C,6.350959777832031,7.5501948595047,0.6883136332035065
573F1F8CDCBB2929_96212667D76CF5DD_7009_UN,CC1(NC(=O)NC1=O)C2=CC(=CC=C2)[S](=O)(=O)NC(=O)C3=NOC(=C3)C4=C(C=C(C=C4F)F)F,6.002649307250977,7.085836052894592,0.6882722675800323
26E373DA3BEA4AF2_3A2D501B0F3D156F_6031_UN,O(C(=O)C1=CN=C([NH]1)C2=CC=C(C=C2)C(F)(F)F)C[C@@H]3C[C@@H](CC[C@H]3C(C)C)C,6.297668933868408,7.479232549667358,0.6882445216178894
CD14FD6D0CBC9743_FF0C7C3AF0567439_6029_UN,C1CC(CN(C1)[S](C2=C(C)N=C(S2)[S](=O)(=O)OC3=C(C(=C(C(=C3F)F)F)F)F)(=O)=O)C4=CN=CO4,6.3459553718566895,7.543759226799011,0.688135951757431
E40AE0BDA703C1A3_26569D3C694B8FE6_7009_UN,N([S](=O)(=O)C1=CC(=CN=C1)[N](=O)=O)C(=O)C2=C(C=CC(=C2)[S](=O)(=O)N(CC3=CC=CC=C3)C4=CC(=CC=C4)C(F)(F)F)Cl,5.809425354003906,6.828561902046204,0.6880039274692535
F8AAAD7BC731A67F_07757C99847295E4_6038_UN,CC1=CC(=O)NC(=N1)N2CC(CCC2)NC(C3CCCC3[S](C)(=O)=O)=O,6.259624481201172,7.428834557533264,0.6879985630512238
F55D2F2442AA8346_12A79243A74D53C7_6038_UN,CCC1CCCC1NC(=O)CC(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4,5.764318943023682,6.768429279327393,0.6879969835281372
92B37F0D7DE8CD5B_9CF801C5BE0BB381_6028_UN,CC1=C2C(=CC=C1)[C@H](CCO2)N[S](C4=NC3=C(C=CC(=C3)[N](=O)=O)[N]4C5=CC(=CC=C5)C(F)(F)F)(=O)=O,6.0140228271484375,7.101422190666199,0.6879561841487885
182D42420FD4C9FE_14223148AA5D6052_6031_UN,CCCCC[C@H]1CC[C@@H](CC1)C(=O)OCC(C2=CC=C([S](C)(=O)=O)C=C2)N,5.969949245452881,7.042689323425293,0.6879322528839111
F0A44963C078B802_E0ABADA9A1DD899B_6035_UN,O(CCCCCCCCCCCBr)C1=CC3=C(C=C1)OC2(CCCC2)O3,5.324878692626953,6.182754874229431,0.6878125369548798
4698FBF9F4865CE2_F1910C5B4EAFD254_6031_UN,CC1=N[N](C(=C1C(=O)OCC(OC)(C)C2CC2)C(F)(F)F)C3=C(C=C(C=N3)C(F)(F)F)Cl,6.338132381439209,7.53381621837616,0.6877702176570892
0F4C10CEAC8D8CA9_ED8E5F1FE1971F88_6026_UN,C[S](=O)(=O)C1=CC(=C(C=C1)F)[S](=O)(=O)NC2=CC=C(C=C2)C3=CC=CC=C3,5.284639358520508,6.129306793212891,0.6876592636108398
D2873F4DDD10F9CE_238E001C5C923FB8_6039_UN,O(CC[S](=O)(=O)C1=CN=N[NH]1)CCCCCCCCCCCCCCCCCC,5.909994125366211,6.963132739067078,0.6876445710659027
FE0D9BA1B3A02DC8_D7369B3CDDD09B6A_7019_UN,CCCCN(CCCC)CCC=CC1CCCC(CC1)C2=CC=CC=C2,5.696863174438477,6.679012417793274,0.6876038610935211
F7C8C8D23CC4E635_81592F200F8E1760_6031_UN,CC1=CC(=C(C)[N]1C2=C(C=CC=C2)F)C=C(C#N)C(=O)OCC3CCC(CC3)C(F)(F)F,6.24443244934082,7.409132719039917,0.6875829100608826
1C181ED94BF4C6E5_3946CEC13ECB5F7D_6027_UN,CC(C)C1=NN=C(O1)[C@]23CC[C@H]2CCN3[S](C4=CC=C(CCCCCCCCCCCC)C=C4)(=O)=O,6.133614540100098,7.261528730392456,0.6874679923057556
1F1033C767A8B32B_56817F79CE49D6E3_6029_UN,CC1CCN(C(CC1)C2=CC=C[N]2C)[S](C3=C(C)N=C(S3)[S](=O)(=O)OC4=C(C(=C(C(=C4F)F)F)F)F)(=O)=O,6.399527549743652,7.616300940513611,0.6873018443584442
7E4042438438ABC7_8D49B4ECE260239A_6028_UN,CC1=CC(=C(C)S1)[S](=O)(=O)N[S](C2=NN=C([N]2C)C4=CC3=C(CCC(C3)C(C)(C)C)S4)(=O)=O,6.254865646362305,7.423515558242798,0.6872289776802063
13D0B856C9AE7A21_567B2925CC712F94_6038_UN,CC4=C(NC(C1CC3=C(CN1[S](C2=C(C(=CC(=C2C)C)C)C)(=O)=O)C=CC=C3)=O)C=N[N]4C5=CC=C(C=C5)F,6.37966775894165,7.590024828910828,0.6871491372585297
9777B25FDBC0B73C_D2E3647D10250281_6029_DP,COC1C2N(CC3CC1CC23)[S](C5=CN=C(C4(CNC4)C#N)C=C5)(=O)=O,6.184108257293701,7.329473257064819,0.6870033144950867
808CD0733AFEC571_0DE1A539F70E5389_6039_UN,CCC(COCC(NC2=C(C(OC1CC(CCC1C(C)C)C)=O)C=CC=C2)=O)CC(F)(F)F,6.341113567352295,7.539634823799133,0.686387449502945
CDC39875EF1E25B7_75B28F68A6DAB381_6029_UN,CC1CCN(CC1)C2=C(C=C(C=C2)F)N[S](C3=C(C)N=C(S3)[S](=O)(=O)OC4=C(C(=C(C(=C4F)F)F)F)F)(=O)=O,6.361738204956055,7.5671539306640625,0.6863727569580078
FA51DB08DE2C66F9_5BE4DFB3DD469BB0_6029_UN,N(C1=CC3=C(C=C1)N(CC2CC2)C(=O)CC3)[S](C5=C(C=C4C(=C(C(=NC4=C5F)Cl)C#N)Cl)Cl)(=O)=O,6.276403427124023,7.453441262245178,0.6863224804401398
DCF110E5FE53E66D_CF51911460DD2F6E_6029_UN,CC1=C2C(=CC=C1Cl)CCCN2[S](C3=C(C)N=C(S3)[S](=O)(=O)OC4=C(C(=C(C(=C4F)F)F)F)F)(=O)=O,6.311761379241943,7.5008305311203,0.6861384809017181
